SPECIES,DIAMETER,LONGITUDE,LATITUDE
Oak,12.0,-97.75480344466614,30.37424379514529
Oak,12.0,-97.75478446382432,30.374262353793252
Oak,26.0,-97.75365347047166,30.3739546360362
Oak,22.0,-97.75273703962412,30.37526672734408
Oak,13.0,-97.75454403747631,30.374773276008217
Oak,10.0,-97.7545693458262,30.374733975184903
Oak,10.0,-97.75478446336561,30.37440427715893
Oak,10.0,-97.75480471043382,30.374415193765685
Oak,10.0,-97.75481230263914,30.374406460099216
Oak,14.0,-97.75486798082446,30.37432785722739
Oak,14.0,-97.75484267302305,30.37431475719402
Oak,19.0,-97.75496415153552,30.37444139587248
Oak,12.0,-97.75505165028086,30.37433357306863
Oak,9.0,-97.7550856310208,30.374340956882552
Oak,13.0,-97.755080568552,30.374330040535828
Oak,12.0,-97.7550881621607,30.37433658988168
Oak,14.0,-97.75510587773616,30.3743365895322
Oak,8.0,-97.75512106131264,30.374336589722155
Oak,19.0,-97.75498945975738,30.374445763004307
Oak,14.0,-97.75500970664898,30.374461046919365
Oak,10.0,-97.75496921392829,30.374476330814858
Oak,14.0,-97.75498439736528,30.37448069655796
Oak,14.0,-97.75518686326137,30.37456585068575
Oak,17.0,-97.75523241794421,30.37452436603587
Oak,8.0,-97.75488569698551,30.37469903973785
Oak,13.0,-97.75483508054727,30.37479947642516
Oak,10.0,-97.75485026490357,30.37478419275831
Oak,14.0,-97.75486291860767,30.37476235863621
Oak,17.0,-97.7546857631266,30.374958866074536
Oak,17.0,-97.75479205547741,30.375017818886494
Oak,19.0,-97.75481483430741,30.37505930275546
Oak,9.0,-97.75468418052778,30.374965315797382
Oak,9.0,-97.75466804666921,30.37499598517605
Oak,15.0,-97.75470853937229,30.37500908460201
Oak,13.0,-97.75476927894226,30.375061486560078
Oak,15.0,-97.75482242722637,30.37512480675043
Oak,16.0,-97.75477181008492,30.37516847333227
Oak,16.0,-97.75472625560776,30.375216508851647
Oak,12.0,-97.75463514576494,30.375092055055198
Oak,22.0,-97.75457187613495,30.375170657722276
Oak,20.0,-97.75457946776407,30.375260177597013
Oak,8.0,-97.75449595230191,30.37515100687784
Oak,10.0,-97.7544832988803,30.375164108086132
Oak,10.0,-97.75447570566182,30.375170658042073
Oak,9.0,-97.75447317447235,30.375175025031027
Oak,12.0,-97.75446051949312,30.37519904186263
Oak,10.0,-97.75445798996364,30.375212141771005
Oak,10.0,-97.75447317450936,30.375216508497548
Oak,13.0,-97.75439978091467,30.375251443437012
Oak,13.0,-97.75441243611411,30.37526454454079
Oak,14.0,-97.7544276211671,30.375279827841926
Oak,22.0,-97.75456428426465,30.375382448581846
Oak,15.0,-97.75455669094406,30.375391181311183
Oak,14.0,-97.75446305082501,30.375378081732087
Oak,10.0,-97.75436941233411,30.375273277784917
Oak,10.0,-97.75436181843388,30.375292927952874
Oak,8.0,-97.75436688089947,30.375282012112624
Oak,10.0,-97.75438712819891,30.375290746017022
Oak,10.0,-97.7543896579302,30.37529511188679
Oak,15.0,-97.75436181868965,30.375308211862947
Oak,10.0,-97.75436434999794,30.375240526488273
Oak,12.0,-97.75356080826623,30.374130010030658
Oak,19.0,-97.75354815389173,30.374114203626604
Oak,8.0,-97.75348868993112,30.374212134717336
Oak,8.0,-97.75349628298689,30.37424270274811
Oak,24.0,-97.75358486063612,30.374052744172022
Oak,16.0,-97.75359245280862,30.374063660925998
Oak,18.0,-97.75349881308401,30.374015626365274
Oak,13.0,-97.75347350550234,30.37403746122131
Oak,13.0,-97.75346844359859,30.37407239563743
Oak,9.0,-97.75348362817552,30.37408986271999
Oak,9.0,-97.75349195004466,30.374017523120866
Oak,9.0,-97.75347562488467,30.374025303250335
Oak,14.0,-97.7534507278139,30.374009074649226
Oak,19.0,-97.7534026434512,30.373969774152645
Oak,31.0,-97.75335455755231,30.374006892241166
Oak,17.0,-97.75333684103747,30.37408986288576
Oak,8.0,-97.75334696531952,30.374098595477278
Oak,5.0,-97.75335455756218,30.37410733037877
Oak,16.0,-97.75325079476251,30.374116064241488
Oak,11.0,-97.75363547724494,30.3735964053583
Oak,12.0,-97.75360004587053,30.37358767094669
Oak,15.0,-97.75359245359829,30.373578937863627
Oak,12.0,-97.75302808271175,30.373303821998405
Oak,25.0,-97.75275800656027,30.37397097110514
Oak,19.0,-97.75279403567782,30.373985099355234
Oak,24.0,-97.75280058682448,30.373877718620268
Oak,19.0,-97.75290867384402,30.37395118906191
Oak,18.0,-97.75282351351117,30.3738155508327
Oak,18.0,-97.75284644239227,30.373804248238017
Oak,25.0,-97.75287591996248,30.373798596117993
Oak,16.0,-97.75292077126264,30.37374149659349
Oak,38.0,-97.7528759207371,30.37371382088066
Oak,19.0,-97.75298728198095,30.373807074252095
Oak,25.0,-97.7529052375405,30.373519128890187
Oak,16.0,-97.75292816650949,30.373481178251204
Oak,26.0,-97.7531707028205,30.37377599020612
Oak,11.0,-97.75322310930986,30.37367991329237
Oak,30.0,-97.7533148196316,30.37370816957229
Oak,16.0,-97.75333447075128,30.373668609022122
Oak,14.0,-97.75331481886072,30.3735668786853
Oak,15.0,-97.75335412376658,30.37352449297489
Oak,14.0,-97.7534196314265,30.373549924786737
Oak,14.0,-97.75309536963374,30.373431240241327
Oak,16.0,-97.75307244233184,30.37345384567464
Oak,16.0,-97.75305278930436,30.37341428498795
Oak,15.0,-97.7530527888536,30.373532970327314
Oak,31.0,-97.75304623934102,30.373561228136065
Oak,15.0,-97.75289557230991,30.37355274981006
Oak,15.0,-97.7527285288604,30.373374724298497
Oak,8.0,-97.75270120851181,30.37330221630172
Oak,10.0,-97.75245153635414,30.37315032834723
Oak,21.0,-97.75259557752963,30.37320832179114
Oak,27.0,-97.75269800867217,30.373252506742528
Oak,10.0,-97.75208983080678,30.374473127607526
Oak,10.0,-97.75208663080075,30.374462081680605
Oak,10.0,-97.75206742492692,30.374464842575712
Oak,10.0,-97.75204821980115,30.374492458563374
Oak,10.0,-97.75205141919095,30.37446208145037
Oak,10.0,-97.75206102276125,30.374451035102457
Oak,17.0,-97.75194578990143,30.374434464557943
Oak,17.0,-97.75196499488737,30.374417895986863
Oak,15.0,-97.7519745968673,30.37436542568189
Oak,15.0,-97.75198419928608,30.374362664644256
Oak,8.0,-97.75199060273262,30.374351618871486
Oak,10.0,-97.7520002045423,30.374312956237933
Oak,15.0,-97.75199700357663,30.374296387038246
Oak,20.0,-97.7519745966605,30.374290864045104
Oak,14.0,-97.7519425887372,30.37425772468205
Oak,14.0,-97.75192338285332,30.374263247631287
Oak,29.0,-97.75192658308394,30.374249441193417
Oak,14.0,-97.75191377933152,30.37426877162109
Oak,13.0,-97.75185616217885,30.374163830737835
Oak,15.0,-97.75195859209383,30.37500058607826
Oak,18.0,-97.75201620975501,30.37502543932449
Oak,10.0,-97.75193938603998,30.375100000690328
Oak,10.0,-97.7519457892255,30.37511657026677
Oak,22.0,-97.75192338267796,30.37514971003421
Oak,8.0,-97.75192338296092,30.375215986347605
Oak,8.0,-97.75190737821579,30.375210462247477
Oak,14.0,-97.75195539115249,30.37525464806461
Oak,15.0,-97.75194578932313,30.375287786544376
Oak,27.0,-97.7518881729411,30.375320924275183
Oak,9.0,-97.75179214507754,30.375621932282705
Oak,31.0,-97.75179854537524,30.37570201694453
Oak,15.0,-97.75347903481585,30.376886708329458
Oak,16.0,-97.75356545887944,30.376922607388032
Oak,10.0,-97.7535910668885,30.376964030169187
Oak,10.0,-97.75362307608098,30.376961268448852
Oak,17.0,-97.75368709513754,30.376903276383114
Oak,12.0,-97.75369989886016,30.376883946678536
Oak,9.0,-97.80857691498387,30.23000966537353
Oak,9.0,-97.80847776448769,30.229864304154383
Oak,11.0,-97.80840709486523,30.229799172513843
Oak,12.0,-97.80831757797031,30.229713687261086
Oak,12.0,-97.80870259590901,30.23010818453302
Oak,12.0,-97.80876044957616,30.23022252532166
Oak,14.0,-97.80888294589157,30.230287656808425
Oak,12.0,-97.80959037770022,30.232291275304426
Oak,18.0,-97.80952725181031,30.232328617674913
Oak,27.0,-97.80949071699689,30.23228227706763
Oak,19.0,-97.80943857313865,30.23229320091527
Oak,18.0,-97.80938088082951,30.23231452029384
Oak,10.0,-97.80852016691993,30.23200954512717
Oak,14.0,-97.80836012775335,30.231947630845177
Oak,14.0,-97.80797364430991,30.23178973075501
Oak,8.0,-97.80751192795515,30.231614694158015
Oak,15.0,-97.80746481300092,30.231610623148466
Oak,18.0,-97.80683348468685,30.231325677980802
Oak,8.0,-97.8064176894452,30.231011165454433
Oak,7.0,-97.80645657312579,30.23100816715519
Oak,14.0,-97.80650368676989,30.231028520102438
Oak,8.0,-97.80656493520968,30.231052943452365
Oak,8.0,-97.81086644595165,30.230755784744463
Oak,7.0,-97.81060260739088,30.230873835405696
Oak,7.0,-97.81155431113892,30.23144372710412
Oak,4.0,-97.81150719666667,30.231545493213645
Oak,15.0,-97.75278363871942,30.2180952201295
Oak,10.0,-97.75246333807574,30.218399357825437
Oak,14.0,-97.75251929885361,30.21826065055229
Oak,12.0,-97.75265772805828,30.218071042236325
Oak,10.0,-97.75274314128478,30.217915792112247
Oak,12.0,-97.7525075184183,30.21798705407202
Oak,9.0,-97.75249923787057,30.217762086434217
Oak,10.0,-97.752330800316,30.217895432810213
Oak,12.0,-97.75211284847755,30.218027776497337
Oak,10.0,-97.75194791090243,30.217936153021814
Oak,10.0,-97.75183746208553,30.218088858711013
Oak,10.0,-97.7520068171157,30.218177936544244
Oak,9.0,-97.75222771394957,30.21828864606432
Oak,11.0,-97.75218353536158,30.218620777232
Oak,14.0,-97.75200239906721,30.218380269452723
Oak,10.0,-97.7517785575749,30.21827337571794
Oak,21.0,-97.75163718216875,30.21836372630992
Oak,12.0,-97.75135093975194,30.21822052261409
Oak,13.0,-97.75164454601757,30.218004870390963
Oak,19.0,-97.751753521638,30.217866163787562
Oak,10.0,-97.75168088543377,30.217873463043382
Oak,18.0,-97.75225265241845,30.2187209697274
Oak,11.0,-97.7522118196802,30.218688297919854
Oak,18.0,-97.75214981469563,30.218647787587418
Oak,14.0,-97.75207272799426,30.218625922303517
Oak,15.0,-97.75200589058662,30.218598362279877
Oak,13.0,-97.75194262802921,30.2185693791063
Oak,13.0,-97.75183484097165,30.218520879607016
Oak,13.0,-97.75178459067574,30.218496613479736
Oak,14.0,-97.75174025303724,30.218469794703193
Oak,12.0,-97.75168704737635,30.218441698099156
Oak,19.0,-97.75119636935129,30.21838422741064
Oak,18.0,-97.75124218660324,30.218404662405067
Oak,13.0,-97.75157472328043,30.218543866539903
Oak,16.0,-97.75162201727768,30.2185655781945
Oak,15.0,-97.75167226811452,30.218568132383492
Oak,13.0,-97.75171364973951,30.218577071357895
Oak,14.0,-97.75176833297509,30.21860516705488
Oak,15.0,-97.75186609638385,30.218635487318608
Oak,15.0,-97.75193043200832,30.21867023372404
Oak,13.0,-97.7519841141295,30.218690734035892
Oak,18.0,-97.75204618660285,30.218716276053524
Oak,17.0,-97.75212451861033,30.218750758551906
Oak,17.0,-97.75217033530495,30.218780131737724
Oak,17.0,-97.75222797450877,30.218798011007145
Oak,9.0,-97.75265953419952,30.21831015525365
Oak,26.0,-97.75285757937644,30.218126251592892
Oak,10.0,-97.75288122561467,30.217942346534063
Oak,12.0,-97.75299502732614,30.21784911643084
Oak,27.0,-97.75303345497252,30.21787465980283
Oak,18.0,-97.75274525499643,30.21772140567593
Oak,10.0,-97.7522279744204,30.217638392778262
Oak,19.0,-97.7522843760441,30.217490765889107
Oak,24.0,-97.7520447095565,30.217727790338294
Oak,9.0,-97.75194125335237,30.217693308470526
Oak,9.0,-97.7515591912091,30.217737230330616
Oak,13.0,-97.75161576858412,30.217703263709385
Oak,19.0,-97.75166643565734,30.21765757387668
Oak,21.0,-97.85732637300507,30.186262066257793
Oak,0.0,-97.85717175687992,30.18663179483104
Oak,17.0,-97.857168997856,30.185997481393393
Oak,29.0,-97.85633034314839,30.18619779103375
Oak,0.0,-97.85681863882107,30.186419562805302
Oak,0.0,-97.85657311126526,30.186426716481996
Oak,0.0,-97.85628068539249,30.186424331675582
Oak,0.0,-97.85686553737595,30.18660079477944
Oak,0.0,-97.85660621609362,30.186622256793857
Oak,0.0,-97.85634137772816,30.186648487650807
Oak,25.0,-97.8565979399699,30.18538939649977
Oak,19.0,-97.85676898191572,30.18521293184446
Oak,24.0,-97.8564737975372,30.185611169373562
Oak,24.0,-97.85787247449139,30.187893253962184
Oak,18.0,-97.85787523272738,30.187769255339333
Oak,19.0,-97.85774557231254,30.18847747769612
Oak,24.0,-97.8579166137962,30.18893531661528
Oak,14.0,-97.85720210279987,30.189161851085807
Oak,13.0,-97.85714692851914,30.189202388807498
Oak,16.0,-97.85721313755386,30.18927631103534
Oak,17.0,-97.85749452783001,30.188780319624527
Oak,14.0,-97.85747521732657,30.188785089388546
Oak,19.0,-97.85748073386905,30.188718321043854
Oak,19.0,-97.85747521694245,30.18861339972418
Oak,18.0,-97.85710830507789,30.188873317566642
Oak,21.0,-97.85705313057348,30.18889478031391
Oak,29.0,-97.8555834501665,30.186686910947532
Oak,18.0,-97.85089660976695,30.1541668684901
Oak,15.0,-97.85089413198514,30.154178648843704
Oak,16.0,-97.85088670086901,30.154172222807247
Oak,13.0,-97.85089784748743,30.15417329350185
Oak,28.0,-97.85073166237748,30.154205550732488
Oak,10.0,-97.85068300535642,30.154229581094235
Oak,8.0,-97.81310441012234,30.23051719834095
Oak,9.0,-97.81314533199983,30.23046848841002
Oak,9.0,-97.8132756048872,30.23052231993821
Oak,9.0,-97.81338666533694,30.23048408352981
Oak,8.0,-97.81344183918873,30.230493617492638
Oak,9.0,-97.8136772486348,30.230592137438705
Oak,18.0,-97.81360736148797,30.23054764407876
Oak,6.0,-97.81289745512237,30.230296577814464
Oak,6.0,-97.81282756844608,30.230267974885468
Oak,6.0,-97.81212501948458,30.22995016956525
Oak,5.0,-97.81202570610631,30.229892964317497
Oak,6.0,-97.81194846278865,30.229838936524157
Oak,5.0,-97.81162477452001,30.22960375956467
Oak,25.0,-97.81572576035518,30.178096132267115
Oak,20.0,-97.81580757815738,30.178134713009186
Oak,19.0,-97.81568856907548,30.178694120617656
Oak,36.0,-97.85980376528869,30.19135004617136
Oak,22.0,-97.85971363429019,30.1911786571768
Oak,22.0,-97.8596775822544,30.191159960376545
Oak,22.0,-97.8598758692465,30.191194238902128
Oak,24.0,-97.86013183840618,30.19114438074205
Oak,19.0,-97.86016068035737,30.19124409677256
Oak,23.0,-97.85972805520086,30.19156194647442
Oak,19.0,-97.85960547868291,30.19145911368157
Oak,18.0,-97.8595441894147,30.191455996743024
Oak,24.0,-97.85961268949886,30.191100753674636
Oak,19.0,-97.85936032442976,30.191390556151287
Oak,19.0,-97.85924135286551,30.191219167152326
Oak,18.0,-97.85923774725795,30.191231632426735
Oak,25.0,-97.85929543084924,30.191022849859884
Oak,27.0,-97.85932427221334,30.19100726838064
Oak,25.0,-97.85916564366147,30.190951176767708
Oak,25.0,-97.85960187291107,30.190726812505414
Oak,25.0,-97.85969200336226,30.190704999889082
Oak,25.0,-97.85980015914537,30.19068318535542
Oak,25.0,-97.8599515782787,30.190882621981874
Oak,25.0,-97.85996239433176,30.19087015702705
Oak,19.0,-97.85965955681569,30.19075174178555
Oak,19.0,-97.85960547833,30.190695649466612
Oak,19.0,-97.85952255947547,30.190701883051634
Oak,15.0,-97.85964874173266,30.190714347565255
Oak,13.0,-97.85955500550706,30.190745509739457
Oak,24.0,-97.85971723939855,30.190723697057514
Oak,24.0,-97.85975689797694,30.190764206588753
Oak,24.0,-97.85976050289645,30.190726813058234
Oak,24.0,-97.85974247627482,30.190754857901098
Oak,19.0,-97.85976771278958,30.190748625935868
Oak,18.0,-97.85919477540017,30.190811288204287
Oak,19.0,-97.8591692475272,30.19076732229975
Oak,18.0,-97.85900701384125,30.191253446239607
Oak,24.0,-97.85993797659418,30.19179324978337
Oak,26.0,-97.85992036039202,30.191790203427306
Oak,13.0,-97.90530240440411,30.19486446267319
Oak,13.0,-97.90530240379536,30.194881474743706
Oak,14.0,-97.90528600221195,30.194887145103408
Oak,12.0,-97.90531880641507,30.194875804401647
Oak,12.0,-97.90532536617373,30.194884309415496
Oak,12.0,-97.90548349660493,30.194495177410264
Oak,22.0,-97.90538855366616,30.194358408308666
Oak,19.0,-97.90537416779496,30.194353435400128
Oak,19.0,-97.90538567726294,30.194360896463184
Oak,27.0,-97.75292073914702,30.21910899412543
Oak,9.0,-97.75295206830289,30.218562942416625
Oak,19.0,-97.75289486582871,30.218381703447925
Oak,14.0,-97.75299338019805,30.21829932268822
Oak,16.0,-97.75271372688262,30.218650815256527
Oak,18.0,-97.75252305367569,30.218573926146707
Oak,19.0,-97.75263745841359,30.218472322175767
Oak,17.0,-97.75248034445023,30.21877702047795
Oak,18.0,-97.75244042869704,30.218782625370835
Oak,15.0,-97.75241500643149,30.218755164777125
Oak,17.0,-97.75260885645608,30.218812832432583
Oak,24.0,-97.75256436641783,30.21893640322424
Oak,19.0,-97.75276775130146,30.218821070205717
Oak,19.0,-97.75283130874885,30.21896935494251
Oak,19.0,-97.75287897619211,30.21884852892664
Oak,20.0,-97.75270737106128,30.219038005891573
Oak,17.0,-97.75303151429554,30.218980339523554
Oak,24.0,-97.75322218645539,30.219274163829986
Oak,22.0,-97.75364802233867,30.21922199061242
Oak,16.0,-97.75385140782916,30.218925419043043
Oak,14.0,-97.75383551891035,30.218733196554126
Oak,16.0,-97.75405161354567,30.218672783740217
Oak,17.0,-97.75388000835493,30.21859040198448
Oak,18.0,-97.75382916141218,30.218557449596783
Oak,13.0,-97.75398170039301,30.218508021315053
Oak,19.0,-97.75399758957134,30.218356989852257
Oak,18.0,-97.7516618495761,30.218189479862744
Oak,18.0,-97.75322218707933,30.21888972001056
Oak,19.0,-97.75328621973495,30.218854924711735
Oak,14.0,-97.75347006215307,30.218812832013384
Oak,8.0,-97.75334612484282,30.218933657537654
Oak,8.0,-97.75336519203482,30.218969355471792
Oak,7.0,-97.7534287495723,30.218963862911114
Oak,5.0,-97.7534096816783,30.218917181740416
Oak,12.0,-97.75431855495275,30.2192604342019
Oak,12.0,-97.75426770991706,30.218974846978487
Oak,8.0,-97.7545600730063,30.218612370242784
Oak,15.0,-97.75377831592067,30.218395433424217
Oak,18.0,-97.75375924903582,30.218183987622947
Oak,19.0,-97.75354315286222,30.218409163704063
Oak,17.0,-97.7532952789131,30.218255384114965
Oak,22.0,-97.75335883582443,30.21800549392611
Oak,5.0,-97.75313956245854,30.218063160663917
Oak,5.0,-97.7530601162693,30.21806316075769
Oak,4.0,-97.75313638451738,30.218134559833288
Oak,4.0,-97.75308553913177,30.218129066156312
Oak,14.0,-97.75122965717472,30.21817025713956
Oak,13.0,-97.7511769656461,30.218175331541072
Oak,13.0,-97.75174765211112,30.217601822507962
Oak,16.0,-97.75179214185619,30.21759358408546
Oak,13.0,-97.75184934434337,30.217582600735227
Oak,12.0,-97.75187794392906,30.217568870688872
Oak,15.0,-97.75193196880211,30.21755513970279
Oak,14.0,-97.75200188196189,30.21754140951709
Oak,14.0,-97.75205272784254,30.217530425180794
Oak,15.0,-97.75214170812792,30.217505709799298
Oak,18.0,-97.7412824883565,30.418330496689034
Oak,12.0,-97.74127479813801,30.41834707539942
Oak,12.0,-97.74128152734987,30.41834873357804
Oak,15.0,-97.74128825703964,30.418345418025172
Oak,12.0,-97.74126518484249,30.418363655872163
Oak,10.0,-97.74128633418437,30.418365312951074
Oak,10.0,-97.74128729553092,30.418386865995
Oak,14.0,-97.7412632632621,30.41838106395321
Oak,12.0,-97.7413026761651,30.418373602636905
Oak,10.0,-97.74134112753684,30.418425827530378
Oak,8.0,-97.74134401124086,30.418418366510856
Oak,10.0,-97.74135554730883,30.418436604056303
Oak,10.0,-97.74136323657302,30.4184299728033
Oak,10.0,-97.74136804305564,30.418443236037977
Oak,10.0,-97.74137188777883,30.41843163099557
Oak,10.0,-97.74137669433468,30.41842251149596
Oak,10.0,-97.74139015316771,30.418429143075663
Oak,10.0,-97.74138630742746,30.4184183671674
Oak,10.0,-97.74139207515978,30.418410905743897
Oak,12.0,-97.74140168843162,30.418371945233297
Oak,15.0,-97.74138822987257,30.418344588537707
Oak,9.0,-97.69122250714838,30.237150735725823
Oak,9.0,-97.69186949992867,30.236247454588586
Oak,0.0,-97.83550078831118,30.178316403286804
Oak,0.0,-97.83554230304064,30.178235463356717
Oak,0.0,-97.8354601566492,30.17820186615228
Oak,7.0,-97.74424251733642,30.164364350000042
Stone Fruit Species,2.0,-97.7089129674291,30.25462682190604
Stone Fruit Species,2.0,-97.70887720302946,30.254664471490802
Stone Fruit Species,9.0,-97.75896586912631,30.354566590810254
